,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.068427,2.444265,0.873351
1,-0.071548,5.795673,0.886497
2,0.596921,2.000706,0.589691
3,-0.012723,1.050853,-0.45346
4,-0.540072,0.483197,-1.08499
5,0.217216,-1.553548,-0.752574
6,1.358452,-1.161561,-1.064831
7,0.426753,-0.827481,-1.20518
8,0.411724,-0.993301,-1.366052
9,0.975577,-1.742285,-1.831435
10,0.910872,-2.266905,-1.629051
11,0.36682,-1.474085,-1.061036
12,0.028282,-0.769581,-0.629448
13,-0.683876,0.620072,0.488293
14,-0.371761,2.073239,1.455206
15,0.496228,2.817409,1.193965
16,1.346531,6.984353,-0.996742
17,0.619591,-3.132395,-2.79904
18,2.703712,-5.673592,0.856323
19,1.508335,-2.31982,-2.42387
20,0.477086,1.801757,-0.175822
21,-1.018658,5.19892,-0.536127
22,-0.915677,2.651693,0.255024
23,-0.791559,1.504312,0.788085
24,-0.868947,1.742515,0.945786
25,-0.159368,0.93251,1.309968
26,0.447016,-1.130562,0.9443
27,0.231939,-1.381514,0.973954
28,-0.541042,-1.167528,0.772146
29,-1.112518,-0.465934,0.233744
30,-0.977737,-0.387451,0.039442
31,-0.046324,-1.204952,1.070148
32,0.645733,-1.106988,0.162524
33,0.320678,-0.988499,0.235526
34,-0.199509,-0.723804,0.441542
35,-0.072378,0.488461,-0.372361
36,-0.055124,0.927308,-0.105007
37,0.101466,2.675977,0.802426
38,0.41234,3.486397,0.303355
39,0.386641,0.976583,0.215404
40,-0.445552,0.234586,-0.49358
41,-0.641819,0.107493,-0.47258
42,-0.588175,-0.47081,-0.467592
43,1.285732,-1.302151,-0.818338
44,0.198827,-0.930093,-1.417348
45,-0.225973,-0.915294,-1.353153
46,0.377087,-1.380925,-1.182284
47,0.699674,-1.913773,-1.113645
48,0.594428,-1.367952,-1.165295
49,0.31395,-0.761354,-0.713294
50,-0.022793,-0.006728,0.149449
51,-0.155016,1.413555,1.102899
52,0.166539,0.722142,0.177614
53,0.826908,-0.123526,-0.722402
54,1.978037,3.909434,-0.052357
55,-1.184254,0.054624,-2.575801
56,0.911949,-2.775946,1.671885
57,1.68399,-2.365722,-1.477086
58,0.229952,0.708503,-0.880769
59,-1.381179,3.535309,-1.008221
60,-1.733139,4.021171,1.165036
61,0.202221,1.229346,0.844389
62,0.600071,1.243691,1.140571
63,0.790858,0.942148,1.303968
64,0.668513,-1.150284,0.639993
65,-1.267094,-0.919603,0.830286
66,-1.389584,-0.89604,1.172751
67,-0.475242,-0.842219,0.193828
68,-0.013725,-0.773742,0.490284
69,0.022464,-0.932218,0.135619
70,-0.731725,-0.889702,0.428473
71,-0.537327,-0.459618,-0.30005
72,-0.395781,-0.098169,-0.829777
73,-0.611555,1.291644,0.903445
74,0.05067,3.239735,1.178295
75,0.104905,3.269071,1.089518
76,1.328621,1.839296,0.515879
77,0.125356,0.918326,-0.212598
78,-0.394686,1.08884,-0.553584
79,-0.747568,-0.220361,-0.692834
80,0.933445,-1.425425,-0.742116
81,0.732978,-1.600637,-0.958853
82,0.061282,-1.537812,-1.020903
83,0.819963,-1.514244,-1.451182
84,1.084121,-1.765748,-1.655983
85,0.272235,-0.579244,-0.776965
86,0.164459,-0.473864,-0.214224
87,0.072041,-0.228923,0.349383
88,-0.029708,0.776299,0.783007
89,0.105285,0.424827,0.374211
90,-0.12242,-0.725778,-0.38091
91,-0.667068,5.278074,1.682946
92,0.054619,0.375167,-2.806157
93,0.840085,-1.932362,0.845017
94,1.733849,-2.178113,-1.394376
95,0.548976,0.930561,-1.914364
96,-0.801689,6.550697,-1.065991
97,-1.589386,3.034367,1.316665
98,0.161773,0.961374,0.926104
99,0.719465,0.76608,1.738997
100,-0.13101,-1.078282,0.690543
101,-0.183967,-1.065226,0.71658
102,-1.238359,-0.937852,0.762316
103,-1.736758,-0.517744,0.643569
104,-0.701796,-0.511869,0.240867
105,-0.505268,-0.895206,1.600676
106,0.479302,-1.219998,0.554129
107,-0.103327,-0.901218,-0.046746
108,-0.676387,-0.355893,0.196978
109,-0.710329,0.563693,-0.688564
110,-0.479698,2.435768,0.286803
111,0.969237,5.386716,0.759518
112,1.380666,3.256883,0.571984
113,0.948131,1.264102,-0.352129
114,0.248478,1.319814,-0.802602
115,-0.922691,0.560328,-0.951574
116,0.386905,-1.452459,-1.146964
117,0.712784,-1.589364,-1.294419
118,0.240483,-1.240064,-1.3264
119,0.58411,-1.112582,-1.503897
120,0.590763,-1.152824,-1.469232
121,0.724832,-1.880995,-1.558165
122,0.199733,-1.122115,-0.911187
123,-0.050444,-0.819729,-0.456499
124,-0.324222,0.958674,1.534374
125,0.294206,0.953502,0.098349
126,0.106263,0.397487,-0.402139
127,2.564725,1.284399,-2.500715
128,-0.893721,1.799176,1.069733
129,0.428204,-1.075119,-1.459463
130,1.529677,-2.495969,0.030769
131,0.453759,0.879329,-0.734439
132,-0.212114,2.222883,-1.072899
133,-1.278195,3.8049,-1.567127
134,-0.41062,1.872274,1.353106
135,0.176286,1.25378,0.906331
136,0.761248,0.872863,1.261326
137,0.432687,-0.063183,0.950981
138,0.204037,-0.634317,0.758992
139,-1.342944,-0.855273,0.303027
140,-1.474926,-0.68363,0.269218
141,-1.369248,-0.652898,0.392267
142,-0.46932,-0.832229,1.165738
143,0.385457,-1.197797,0.674735
144,0.496035,-1.171833,0.071228
145,-0.269652,-0.802037,0.37741
146,-0.409648,-0.444251,0.337735
147,-0.38042,0.408144,-0.472043
148,0.419959,5.494265,1.1047
149,0.531012,4.800607,0.696074
150,0.624019,1.431259,0.218734
151,0.292228,0.73423,0.264091
152,-0.585861,0.931881,-0.441664
153,-0.490959,-0.045996,-0.752005
154,1.285596,-1.186647,-1.201482
155,1.063719,-1.325011,-1.167769
156,0.604324,-1.401001,-1.192787
157,0.374904,-1.381591,-1.155739
158,0.697357,-1.714575,-1.327512
159,0.700919,-1.887074,-1.289385
160,0.305562,-1.118029,-0.882952
161,-0.231897,-0.018096,0.269853
162,-0.441715,0.762155,0.993559
163,0.263213,0.716509,0.562418
164,0.267249,-0.537422,-0.125483
165,0.818568,-0.289113,-0.83936
166,-1.3593,2.008368,-0.654876
167,0.463198,-2.445768,0.925636
168,0.506386,-2.452061,0.997492
169,1.040201,-0.158555,-1.192756
170,-0.24883,3.370015,-1.738379
171,-0.389545,3.344239,-1.675528
172,-1.120422,2.790188,1.244374
173,0.59423,1.106359,1.018944
174,0.684968,0.874453,1.183821
175,0.504937,-0.001793,1.231139
176,-0.378535,-1.009005,0.345883
177,-0.758488,-0.88135,0.591167
178,-1.118894,-0.628577,0.881897
179,-0.461273,-0.806549,0.423267
180,-0.388036,-1.005573,0.703227
181,0.063455,-1.043193,1.180188
182,-0.367365,-0.646194,-0.146844
183,-0.559201,-0.3834,-0.499648
184,-0.873422,1.567294,0.373284
185,-0.271683,2.361408,0.905518
186,0.974847,2.813836,0.128481
187,0.82272,1.823521,0.832555
188,0.843169,1.962817,0.59534
189,-0.13025,1.396047,-0.632161
190,-0.248778,0.816487,-0.68631
191,-0.022204,-0.099053,-0.595208
192,0.278393,-1.282662,-0.966467
193,0.22458,-1.849346,-0.99755
194,0.083637,-1.641067,-0.959161
195,0.472963,-1.748594,-1.362269
196,0.306981,-1.673276,-1.385576
197,0.221287,-1.120491,-1.211097
198,0.185113,-0.909898,-0.370876
199,-0.538183,1.149295,1.588354
200,-0.210697,1.244166,1.596273
201,0.07308,0.466545,0.838596
202,0.781074,-1.285862,-1.03805
203,2.211436,2.163223,-0.796932
204,-0.348064,5.211427,3.542047
