,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,0.209599,-0.957067,-0.041304
1,0.314708,-0.154641,1.183923
2,0.033194,0.740677,0.824121
3,-0.538465,2.820008,0.098541
4,-0.637108,1.099376,-0.197897
5,-0.575521,0.978261,-0.012209
6,-0.158951,1.033043,-0.093096
7,0.243946,0.641593,-0.418696
8,0.107876,0.472234,-0.191844
9,0.031978,-0.039418,-0.027239
10,0.174842,-0.585438,0.11763
11,0.487653,-1.118516,0.165729
12,0.495355,-1.643193,0.131971
13,0.078153,-1.723732,-0.03158
14,-0.215998,-1.154805,0.109842
15,-0.165732,-0.822841,0.178376
16,-0.008058,-0.537785,0.154629
17,-0.16023,-0.268083,0.430748
18,-0.599757,2.244732,0.256537
19,-0.160747,3.024679,-0.36136
20,0.112684,0.217875,-0.090826
21,0.445238,0.548009,0.142058
22,0.019053,0.492479,-0.271498
23,-0.166231,0.632304,0.191156
24,0.02562,0.855246,-0.150633
25,0.35539,0.862952,-0.34007
26,0.255657,0.184979,-0.179378
27,-0.303503,-0.667909,0.037074
28,-0.213919,-0.743394,0.0163
29,-0.307147,-0.783904,-0.082564
30,-0.00539,-0.802989,-0.112352
31,0.137006,-0.806322,-0.075975
32,0.323582,-0.908704,-0.123537
33,0.26558,-0.735234,0.425118
34,0.168162,-0.176964,1.106431
35,-0.131526,1.566383,0.063197
36,-0.869859,2.04807,0.169494
37,-0.998285,1.148102,0.149522
38,-0.66433,1.243406,0.062221
39,0.11172,1.10381,-0.349803
40,0.280647,0.901962,-0.336503
41,0.108981,0.249613,0.00331
42,0.159867,-0.544778,0.147084
43,0.424457,-1.111438,0.037944
44,0.523709,-1.839848,0.101564
45,0.319664,-1.785629,0.17485
46,-0.206566,-1.285832,0.224597
47,-0.462738,-0.97164,0.101103
48,-0.162777,-0.659887,0.036466
49,-0.042324,-0.341933,0.505357
50,-0.43141,0.300906,1.184599
51,-0.397544,2.304128,-0.342296
52,-0.085062,0.37124,0.206347
53,0.110408,0.51325,-0.019896
54,0.286848,0.672649,-0.124533
55,0.125659,0.566079,-0.228709
56,0.109435,0.649672,0.009983
57,0.248921,0.80437,-0.066007
58,0.159479,0.332706,-0.218904
59,-0.075889,-0.349393,-0.236427
60,-0.293497,-0.712652,-0.025382
61,-0.432076,-0.844994,0.005788
62,-0.259877,-0.728167,0.079219
63,0.037702,-0.760218,-0.063233
64,0.064794,-0.820534,-0.117205
65,0.151333,-0.940678,-0.145157
66,0.061294,-0.708698,0.346425
67,0.042237,-0.430332,1.256652
68,-0.104661,2.722011,0.094298
69,-0.605041,2.180215,-0.075052
70,-0.698185,1.132079,-0.020991
71,-0.460454,1.027261,-0.011106
72,0.289318,0.466376,-0.339374
73,0.197767,0.306623,-0.332518
74,0.170981,0.025655,0.184791
75,0.240637,-0.678209,0.226773
76,0.367323,-1.432321,0.296743
77,0.42314,-1.683523,0.324503
78,0.013095,-1.419706,-0.066392
79,-0.401583,-1.028422,-0.010086
80,-0.498141,-0.882152,-0.077216
81,0.180863,-0.71053,0.176241
82,0.212438,-0.498215,0.036239
83,-0.724411,-0.376943,1.8344
84,-0.657461,4.396074,-0.000765
85,-0.058887,0.617703,-0.190446
86,0.317951,-0.175935,-0.387471
87,0.42697,0.076114,-0.240751
88,0.015096,0.481176,0.187624
89,0.011108,0.47267,0.124819
90,0.312089,0.795262,-0.259764
91,0.254731,0.333624,-0.265143
92,0.084835,-0.000704,-0.170058
93,-0.479494,-0.836718,-0.083701
94,-0.30703,-0.792236,-0.113254
95,0.049256,-0.824723,-0.011407
96,0.19078,-0.929842,0.039515
97,0.192612,-0.967725,-0.125923
98,0.114179,-0.894832,-0.222654
99,-0.033956,-0.650793,0.255513
100,0.120697,1.152905,0.538484
101,-0.09194,3.010704,0.432917
102,-0.50471,2.1074,-0.182129
103,-0.4396,0.974939,-0.11538
104,-0.124788,0.921474,-0.030782
105,0.122397,0.604422,-0.441165
106,0.189654,0.40012,-0.157538
107,-0.056656,-0.452894,0.286658
108,0.278086,-1.107361,0.389735
109,0.540701,-1.78907,0.509587
110,0.416687,-1.806273,0.427004
111,-0.312848,-1.128913,0.011679
112,-0.338323,-0.870654,-0.116336
113,-0.055323,-0.827607,-0.039563
114,0.261103,-0.570784,0.116348
115,-0.009746,-0.460732,0.519048
116,-1.413815,0.882767,1.160614
117,0.323794,1.370418,-0.309714
118,0.436982,0.397026,-0.190388
119,0.440658,0.399541,-0.335305
120,0.21149,0.048483,0.247359
121,-0.037071,0.457917,0.311935
122,0.101257,0.50937,-0.121956
123,-0.020897,0.195145,-0.316635
124,-0.425027,-0.56611,0.405623
125,-0.513239,-0.873503,0.177301
126,-0.222529,-0.665438,-0.158597
127,-0.027764,-0.895499,0.008422
128,0.212597,-1.015062,-0.081598
129,0.059516,-0.822425,0.063205
130,-0.10687,-0.338154,0.899868
131,-0.020448,0.114134,0.600224
132,-0.722559,2.432258,-0.14246
133,-0.822409,1.286108,0.14129
