,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.68337,-0.083362,0.093871
1,0.617062,-1.702853,-1.62051
2,1.118277,-0.761283,-1.886997
3,1.095366,-0.412672,-1.291559
4,0.473262,-0.734814,-0.430371
5,0.172241,-0.995073,-0.785912
6,-0.12602,-0.670949,-0.583742
7,0.164665,-0.379369,-0.976476
8,0.416494,0.096094,-0.029225
9,0.510104,0.471644,0.069804
10,0.717252,1.817385,-0.040451
11,0.811995,2.880803,0.040733
12,-0.463491,3.472781,0.431833
13,-1.351065,2.535637,0.483066
14,-0.036089,0.78694,0.792559
15,0.858493,0.801149,1.20249
16,1.007087,0.05907,1.122913
17,-0.693712,-1.192909,1.593312
18,-0.514139,-1.472547,1.814712
19,-0.187517,-2.166207,2.290177
20,-0.150874,-2.153304,2.400213
21,-0.316065,-1.707479,1.941983
22,-0.011462,-0.421997,0.621114
23,1.177918,1.320534,-2.725344
24,1.549188,3.330547,-3.809953
25,0.748151,-0.258155,0.885958
26,0.282936,-2.136997,2.343958
27,-0.273933,-1.373566,1.751453
28,-1.671648,1.646106,2.155622
29,-1.701669,-0.105282,1.299629
30,-1.184912,-0.336845,1.102672
31,-0.343404,0.563913,2.173703
32,0.114916,2.428265,2.007149
33,0.391855,3.634597,1.543171
34,-0.403981,2.551766,-4.777544
35,-0.396812,1.013159,-1.791738
36,-0.26788,0.235071,-0.029014
37,-0.556522,-1.932385,-1.284948
38,1.043525,-0.973934,-2.159424
39,1.290587,-0.497037,-1.838569
40,0.805497,-0.764352,-0.812028
41,0.382128,-0.999074,-0.789808
42,0.253099,-0.779503,-0.550563
43,0.586307,-0.345298,-0.911973
44,0.605829,-0.270784,-0.18693
45,0.533096,0.075065,0.084926
46,0.708651,2.533342,-0.346552
47,0.879546,3.922377,-0.553237
48,-0.455113,3.99614,0.195793
49,-1.45585,1.969394,0.746258
50,-0.41649,0.945054,0.974048
51,1.257633,1.095924,1.559891
52,1.188433,0.925123,1.478836
53,-1.120623,-0.946567,1.753999
54,-0.791746,-1.938093,2.137629
55,-0.220485,-2.845316,2.715282
56,-0.188905,-2.411546,2.598955
