,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-1.326078,0.07728,0.753706
1,-1.571048,-0.855947,0.728369
2,-1.493952,-1.258582,1.140529
3,-1.08747,-1.879009,0.696367
4,0.691306,-0.645885,0.19979
5,0.657978,-0.585746,0.382273
6,-0.089527,-0.370672,0.804618
7,-0.671114,1.650599,-0.434572
8,-0.801346,1.522498,-0.584903
9,-2.744543,4.120257,0.665708
10,-2.503034,5.395436,0.094285
11,-0.07007,3.544877,-0.972748
12,1.277808,0.611648,-0.890845
13,1.31634,0.393465,-0.730632
14,1.549968,-0.44539,-0.648026
15,1.93508,-1.630095,-0.910439
16,2.396597,-1.941516,-0.81756
17,2.446126,-2.17834,-0.857126
18,2.570756,-1.245342,-0.188964
19,0.956574,-0.720892,-0.19138
20,0.477487,-0.525663,-0.029095
21,-1.384538,2.332157,2.674873
22,-0.78591,1.812666,-1.20004
23,-0.119925,0.745986,-1.818432
24,2.756518,0.697254,5.544126
25,0.86842,2.19831,-3.413363
26,0.321718,1.78884,-2.31025
27,-0.526241,-0.428332,-0.774898
28,0.125489,-1.544087,-0.415594
29,-0.040721,-0.756953,-0.486967
30,-2.540913,5.54201,0.747585
31,-2.804632,1.595182,0.84281
32,-0.9502,0.264045,1.033089
33,-0.182277,-0.234197,-0.031971
34,-0.374205,-0.505793,0.455348
35,-1.197524,-1.477287,0.839781
36,-1.628848,-1.928474,1.224695
37,-0.942277,-1.09281,1.154075
38,0.735708,0.046264,0.640591
39,0.508177,-0.485704,0.370106
40,0.258291,-0.382226,0.00142
41,-0.561929,1.18085,-0.769331
42,-2.395405,6.438193,0.15815
43,-2.085111,6.774817,-0.130435
44,-0.072901,2.046969,-0.471865
45,1.222432,0.730756,-0.686567
46,1.536419,0.258216,-0.656776
47,1.327115,-1.225851,-0.740489
48,1.609225,-1.904378,-0.81482
49,1.782626,-2.108687,-0.684026
50,2.123875,-2.415115,-0.638027
51,2.869419,-1.383579,-0.038747
52,1.160502,-0.494067,-0.000257
53,0.83201,-0.126521,0.19301
54,-0.514817,1.953137,2.568636
55,-0.549755,1.519459,-0.579386
56,-0.324185,0.879253,-0.852723
57,1.243551,1.136041,-1.341636
58,0.852304,0.780239,-0.45841
59,0.74344,-0.017037,0.391135
60,0.283992,-0.823721,-0.546393
61,0.273811,-1.11131,-0.865358
62,0.046779,-0.354339,-0.938415
63,-0.316205,5.335968,0.660136
64,-1.098708,2.500655,0.906518
65,-1.157122,1.223916,0.830253
66,-0.284665,0.208857,1.40433
67,-1.259956,0.155193,0.21651
68,-1.569796,0.030293,0.419358
69,-2.07152,-1.535614,1.211676
70,-1.650955,-1.883455,1.338888
71,0.093306,-0.930196,0.04586
72,0.822777,-0.674005,0.687196
73,0.291937,-0.771652,0.683656
74,-0.503692,0.212194,-0.175299
75,-1.14606,1.976883,-0.094728
76,-2.179772,3.551606,0.522793
77,-1.392849,4.46461,-0.236814
78,-0.000882,3.68037,-0.759366
79,1.164476,1.998865,-0.867066
80,1.523572,0.939925,-1.006442
81,1.377447,-0.326531,-0.539213
82,1.426501,-1.660249,-0.513302
83,1.422816,-1.854046,-0.590721
84,2.072085,-1.951197,-0.378602
85,2.828034,-1.676585,-1.162977
86,2.686251,-1.629172,-0.547632
87,1.243513,-1.119338,-0.211124
88,-0.518455,-0.054883,2.549386
89,-2.413802,1.355529,0.825936
90,-0.955002,1.81291,-1.056522
91,-0.169727,0.674316,-0.58959
92,2.380441,0.637538,6.191488
93,1.098654,1.624725,-3.843533
94,0.52733,0.025914,-1.993399
95,0.285545,-1.133652,-0.835285
96,-0.333208,-0.469575,0.064572
97,-0.83937,3.561361,-0.714556
98,-1.353627,6.267108,0.246061
99,-0.801697,0.303528,1.067104
100,0.072589,-0.107893,1.182372
101,-0.484646,-0.170539,0.986452
102,-1.743476,-0.082355,0.549033
103,-1.868273,-1.120372,1.155377
104,-1.71342,-1.602046,1.351753
105,0.315412,-1.218253,0.256164
106,0.916327,-0.661068,0.415575
107,0.759831,-0.685035,0.625465
108,-0.37485,-0.31629,-0.27106
109,-0.859625,1.175782,-0.645814
110,-1.269788,2.170998,0.114557
111,-2.695875,5.47115,0.157727
112,-0.688246,2.999837,-0.960673
113,-0.005994,2.522867,-0.78233
114,1.638228,0.680288,-0.823665
115,1.325218,-0.737983,-0.533166
116,1.414098,-0.878372,-0.552479
117,1.882337,-1.570965,-0.745541
118,2.71168,-2.036486,-0.722075
119,2.930684,-2.344158,-1.093581
120,2.509686,-2.422818,0.030154
121,1.178334,-1.269533,0.090452
122,0.284588,-0.377735,0.587864
123,-1.309252,1.819211,2.437484
124,-0.890516,2.429525,-1.104058
125,-0.323254,0.683448,-1.960556
126,1.380176,1.463164,0.991429
127,0.706709,0.898618,-1.118383
128,0.548806,0.261825,-0.447008
129,0.129946,-0.614999,0.006182
130,0.915068,-0.19877,-0.871752
131,0.656677,1.046784,-1.443108
132,-0.139171,4.310635,-0.812659
133,-1.712337,0.980866,1.155487
134,-0.761752,0.252467,1.518935
135,-0.000278,-0.092862,0.98858
136,-1.380906,-0.545873,0.753594
137,-1.605899,-0.86517,0.849091
138,-1.827542,-1.508043,0.639553
139,-0.598651,-1.41561,0.40687
140,0.109473,-0.877673,0.20272
141,0.537086,-0.663765,0.334307
142,-0.063895,-0.148162,0.047818
143,-0.207024,0.325786,0.138257
144,-0.414524,0.425134,-0.557866
145,-0.852364,1.126728,-0.334493
146,-1.556561,2.910897,0.666155
147,-1.236115,5.082522,-0.361021
148,1.01655,1.092053,-0.775509
149,1.538585,0.56788,-0.671384
150,1.340496,-0.726087,-0.535571
151,1.064208,-1.404523,-0.643845
152,1.135299,-1.625042,-0.701845
153,2.003735,-1.96014,-1.026005
154,2.260796,-2.417501,-0.697292
155,2.428491,-2.558944,-0.103432
156,1.260617,-0.834294,0.255216
157,-0.03442,0.427381,1.737123
158,-0.893248,2.137672,2.69118
159,-1.065592,1.410685,-1.823784
160,1.473502,-1.658347,0.015658
161,1.958965,-1.471468,4.064211
162,0.648751,1.477048,-2.512002
163,-0.029411,3.229447,-1.346163
164,-0.863936,2.589639,2.301979
165,0.145823,-0.049653,-0.894032
166,0.60521,1.23996,-1.306053
167,0.51538,3.26997,2.765547
168,-2.040523,0.782358,1.109395
169,-0.53532,0.42003,1.403466
170,-1.073906,0.266057,0.781151
171,-1.1837,-0.226368,0.611769
172,-1.157063,-1.169362,0.701784
173,-1.071633,-1.548247,0.661606
174,-0.548094,-2.132626,0.675064
175,0.718685,-0.929585,0.319344
176,0.685272,-0.717281,0.5365
177,0.043993,-0.021826,0.29364
178,-0.430749,0.78882,-0.831709
179,-0.61545,0.941539,-0.337699
180,-2.049779,3.127291,0.9841
181,-2.679841,5.949094,0.027811
182,-0.597247,2.538725,-0.877761
183,1.431689,0.448426,-0.528709
184,1.360063,-0.202929,-0.555128
185,1.12743,-0.973885,-0.413799
186,1.122481,-1.303872,-0.686037
187,1.416429,-1.684216,-0.694912
188,1.691667,-1.985089,-0.522831
189,2.332983,-2.674316,-0.576902
190,1.576671,-1.686504,-0.127338
191,1.042679,-1.103549,-0.342228
192,-0.322954,1.994639,3.92319
193,-1.522693,3.046652,-0.178025
194,-1.214045,1.294402,-1.564168
195,1.612488,-0.597496,1.154416
196,1.381048,1.93258,-0.387645
197,1.124001,1.312312,-1.77124
198,0.245603,0.073447,0.829943
199,0.083961,-0.299136,-1.129264
200,-0.044666,0.426272,-1.020222
201,-0.840644,4.340874,0.836436
202,-1.258062,1.057533,0.875107
203,-1.02082,0.091707,1.134596
204,-0.434902,-0.034325,1.052802
205,-0.946305,-0.265428,0.914611
206,-1.282315,-0.499817,0.803913
207,-0.982115,-1.550659,0.968539
208,0.048857,-1.60655,0.062192
209,0.552273,-1.040746,-0.002043
210,0.754263,-0.727719,0.515146
211,-0.035482,-0.182113,0.082878
212,0.030625,-0.18648,0.019499
213,-0.532182,0.659303,-0.78444
214,-1.401125,2.096558,0.549389
215,-2.282766,4.107348,0.275102
216,-0.683869,3.101317,-0.454352
217,-0.203957,2.126513,-0.727843
218,1.17599,0.791632,-0.37293
219,1.109738,-0.375662,-0.449498
220,0.980636,-0.931573,-0.388748
221,1.010692,-1.02117,-0.452097
222,1.630685,-1.438293,-0.427387
223,2.522213,-2.580986,-0.805999
224,2.460243,-2.689753,-0.391428
225,0.354981,-1.201443,-0.053037
226,-0.316697,-0.143908,1.251824
227,-1.334165,0.67293,2.552512
228,-1.487639,1.939356,-0.908006
229,-0.00308,2.275104,0.202099
230,0.218602,2.941984,-1.046712
231,1.033758,-0.55777,-2.012236
232,1.329238,-1.152753,-1.133236
233,1.233048,-1.661372,-0.844748
234,0.650567,-0.002112,-0.561029
235,-0.27607,4.256542,1.282066
236,-1.181713,5.711702,2.297529
237,-1.519879,-0.590217,0.675703
238,0.084986,-0.122837,-0.477604
239,0.128836,-0.533181,-0.478428
240,-0.166372,-1.420012,0.565962
241,-0.596522,-1.818249,1.458875
242,-0.902103,-1.576403,0.395521
243,-0.665564,-0.237111,0.680516
244,0.601876,0.111516,0.679888
245,0.863581,0.116675,0.231613
246,0.227295,0.40707,-0.888275
247,-0.703121,1.952419,0.36589
248,-1.289342,3.43069,0.289043
249,0.035767,1.772565,-0.634738
250,1.566892,0.765626,-0.057347
251,1.335638,0.306756,-0.374818
252,0.906187,-0.807829,-0.109763
253,0.648379,-0.967816,-0.378541
254,0.464632,-1.147803,-0.307469
255,0.787835,-1.694404,-0.110976
256,1.313955,-1.361803,-0.041396
257,1.078769,-0.971502,0.283255
258,0.229132,0.066095,-0.314111
259,-0.863581,0.106171,0.575187
260,-1.09863,0.121113,0.296064
261,-0.926844,-0.413155,-0.309611
262,-0.016516,1.489433,-0.286361
263,0.366866,2.288048,-1.776654
264,0.997034,1.063417,-1.720458
265,0.933572,-0.911348,-0.57412
266,1.2094,-1.087988,0.171337
267,1.072655,0.782124,-0.695357
268,-0.412476,2.335438,0.50718
269,-0.949142,1.165243,0.53353
270,-1.683666,-0.167675,1.347374
271,-0.262689,0.325088,1.243422
272,0.324651,0.074298,0.646788
273,0.761215,-0.97298,0.031011
274,0.319658,-1.1669,-0.163148
275,0.076698,-1.291879,-0.00799
276,-0.570255,-1.125957,0.154115
277,-0.257877,-0.37659,0.037861
278,0.031159,-0.179145,-0.294277
279,0.102772,0.556918,-0.923045
280,-1.09031,2.966015,-0.115178
281,-1.388972,3.967515,0.02198
282,0.140196,0.897748,-0.469475
283,1.06733,0.512463,-0.278829
284,1.38404,0.549373,-0.528417
285,0.78094,-0.566417,-0.386665
286,0.690821,-0.63579,-0.25754
287,0.434266,-0.6724,-0.250883
288,-0.052073,-1.143036,-0.076658
289,0.296125,-0.623107,-0.016303
290,0.46878,-0.501812,0.065737
291,0.011818,0.006826,0.081136
292,-0.676207,-0.658918,-0.106536
293,-0.70351,-0.795633,0.017252
294,0.256408,0.102029,1.340936
295,-0.287737,2.343135,2.213181
296,-0.398656,1.666711,-3.698953
297,0.772817,0.772041,-1.878263
298,-0.071513,-0.838747,-0.143298
299,-0.539847,-0.389233,-1.109171
300,-0.820208,0.182446,-0.093005
301,-1.73263,0.861015,-0.03168
302,-1.275712,0.035632,0.197896
303,-0.314881,-0.29407,0.525616
304,0.155926,-0.180185,0.08064
305,0.938761,-0.147024,-0.243205
306,1.093623,-0.615824,0.026425
307,0.675776,-1.023257,-0.214103
308,0.323602,-1.01983,-0.125943
309,-0.417496,-0.479215,-0.812331
310,-1.234836,1.641563,-0.571074
311,-1.63887,2.551031,-0.467789
312,-1.06664,3.154079,-0.960371
313,0.553899,0.232429,-0.9025
314,0.672172,-0.012554,-0.581799
315,0.263556,0.344082,-0.128022
316,-0.181706,0.036891,-0.388262
317,-0.095586,-0.105688,-0.453828
318,0.136182,-0.471146,-0.52972
319,0.193116,-0.752479,-0.738453
320,0.102967,-0.789562,-0.788339
321,0.315433,-0.477211,-0.587113
322,0.49013,-0.661234,0.428517
323,0.248328,-0.493762,1.164062
324,-1.039747,0.155389,0.472922
325,-0.926472,-0.322315,-0.381406
326,-0.397695,-0.829305,-1.177104
327,1.757746,0.432198,0.488868
328,0.834367,2.138958,-0.693637
329,0.630951,3.120738,-1.985794
330,-0.049996,-0.021024,-1.664737
331,-0.554572,-0.641848,0.087206
332,-0.91993,-0.068739,0.036519
333,-1.417441,1.37533,-0.679127
334,-0.986502,0.606639,-0.334435
335,-0.623937,0.247915,-0.195854
336,0.067447,0.258948,0.032225
337,-0.242023,0.068355,0.480079
338,-0.418682,-0.065298,0.717109
339,-0.948947,-0.298838,0.724755
340,-1.072842,-0.474937,0.423194
341,-1.010334,-0.662784,0.451994
342,-0.020297,-0.898601,0.21609
343,0.590925,-0.722938,-0.082131
344,0.499369,-0.606728,-0.24529
345,-0.487852,0.093451,-0.379162
346,-1.211324,2.103945,0.070152
347,-1.383392,2.447063,-0.144076
348,-0.481442,1.742765,-0.869511
349,0.02825,0.997047,-0.615367
350,-1.296828,1.299287,-0.057205
351,-0.910197,1.169025,-0.352806
352,0.09756,-0.068586,-0.481679
353,0.359715,-0.450058,-0.538972
354,0.571726,-1.005329,-0.313936
355,0.868416,-1.119632,-0.459475
356,1.14505,-1.339295,-0.590811
357,1.397808,-1.7571,-0.924054
358,1.262891,-1.527968,-0.424945
359,0.911889,-1.157214,0.207164
360,0.374538,-0.710394,0.861588
361,-0.252244,-0.24236,1.166968
362,0.500129,-0.097311,-1.105826
363,1.053951,-0.416973,-1.451551
364,0.073578,0.652556,-1.062117
365,-0.645319,2.758892,0.162684
366,-0.966098,1.832555,-0.520545
367,0.143733,-0.720434,-0.97914
368,0.379753,-1.014276,-0.189417
369,0.160952,0.933241,-0.883172
370,-0.657829,2.775148,-0.686587
371,-1.342453,2.450465,0.185242
372,-2.513371,0.736698,0.72349
373,-1.067587,0.55661,0.613732
374,-0.439021,0.551317,0.484808
375,-0.396987,-0.115349,1.032467
376,-0.975261,-0.533438,0.50101
377,-1.117012,-0.838937,0.536331
378,-1.095755,-1.337617,1.004912
379,-0.405143,-0.875125,0.484618
380,0.062529,-0.793664,0.30495
381,0.597969,-0.550036,0.043268
382,0.030672,-0.142435,-0.032943
383,-0.28339,0.775332,0.020342
384,-1.248276,3.368698,-0.056331
385,-1.051876,2.808318,-0.550033
386,-0.805777,1.695157,-0.746707
387,-0.279598,1.57825,-0.312012
388,-0.042251,0.812926,-0.445292
389,0.114107,0.403606,-0.497797
390,0.863073,-0.606839,-0.507317
391,0.980379,-1.037177,-0.509224
392,1.085434,-1.187865,-0.404438
393,1.594483,-1.440466,-0.858667
394,1.909245,-2.256213,-1.143587
395,1.99888,-2.258546,-0.684478
396,1.127147,-1.002938,0.071405
397,-0.631096,0.187326,1.907296
398,-1.495696,1.013495,2.136869
399,-0.16665,0.759284,-1.448158
400,1.208196,0.749655,-0.764682
401,0.655567,1.402381,-1.188801
402,0.182624,0.406423,-0.287844
403,-0.348466,-0.322732,1.104523
404,0.278769,-0.394653,-0.463887
405,0.452302,0.245531,-0.740872
406,0.066502,1.162278,-0.480113
407,-0.895949,3.893141,-0.049019
408,-2.222332,2.275538,0.991273
409,-2.056905,0.163126,0.609375
410,-1.127911,0.026467,0.697705
411,-0.770711,-0.438338,0.491598
412,-0.856203,-0.973333,0.668198
413,-1.035994,-1.366763,1.06739
414,-1.454874,-1.374576,0.952536
415,0.064974,0.244302,1.309032
416,0.713091,0.200959,0.992434
417,0.567205,-0.14977,0.292944
418,-0.376276,0.318997,-0.261005
419,-0.82494,1.19454,0.010695
420,-2.289309,3.721128,-0.17229
421,-1.305051,3.365649,-0.753655
422,-0.677906,2.604857,-0.840738
423,0.501521,1.521768,-0.650319
424,0.582697,0.45276,-0.69912
425,0.770525,0.070034,-0.553033
426,1.194662,-1.006343,-0.716123
427,1.582495,-1.534559,-0.798865
428,1.944687,-1.806883,-0.683803
429,2.628828,-2.652684,-1.692733
430,1.941905,-1.22619,-0.365139
431,1.337968,-0.940506,-0.072396
432,-0.67758,0.121257,2.551853
433,-1.071676,2.288876,1.399627
434,-0.553908,1.728556,-0.930035
435,2.08446,-0.794866,-0.778811
436,2.351768,-0.914042,1.734019
437,0.3936,-0.025544,-2.323241
438,-0.601117,3.184244,3.167171
439,-0.752351,0.538471,-1.583884
440,-0.67674,-0.149382,-1.439404
441,-0.383934,0.747023,-0.632507
442,-1.839616,4.551876,-0.552224
443,-2.441945,3.166784,1.505189
444,-0.30955,-0.184529,0.708973
445,-0.675477,-0.199686,0.461546
446,-1.004699,-0.219451,0.255457
447,-1.807608,-1.393895,1.550921
448,-1.850575,-1.714278,1.727543
449,-0.786442,-1.264275,0.669624
450,0.604702,-0.306464,0.092588
451,1.021557,-0.277866,0.702796
452,0.444261,-0.593039,0.508547
453,-0.182748,0.249827,-0.519383
454,-1.834706,2.646331,-0.027278
455,-2.159105,4.109492,-0.031865
456,-1.091489,3.401417,-0.359342
457,0.167564,2.073457,-0.569144
458,0.491419,1.279966,-0.527924
459,0.752885,0.372553,-0.584752
460,1.255097,-0.957509,-0.464234
461,1.26075,-1.256903,-0.517781
462,1.668804,-1.502127,-0.484592
463,1.825934,-1.679582,-0.905969
464,1.923847,-2.191905,-1.246175
465,1.663501,-1.317182,0.024684
466,0.655847,-0.785824,0.234048
467,0.213518,-0.524124,0.91323
468,-1.222147,1.980198,-0.103187
469,-0.501168,1.496953,-1.191367
470,1.274741,1.318863,0.533677
471,0.666768,0.386807,-1.215695
472,0.139632,-0.648339,-1.267571
473,-0.166802,-0.680499,-0.637914
474,-0.198819,-0.580406,-0.535917
475,0.161936,1.027623,-0.5397
476,0.059211,2.598201,-0.742719
477,-0.870395,2.324009,1.669764
478,-1.651948,0.711622,0.761446
479,-1.326334,0.196621,0.804323
480,-0.731335,-0.227239,0.551677
481,-1.20477,-0.271715,0.832064
482,-1.442018,-0.574234,1.331505
483,-1.246194,-1.103647,0.808895
484,0.031414,-0.824345,0.320194
485,0.50768,-0.545255,0.513936
486,0.323165,-0.209001,0.801408
487,-0.34593,0.911257,-0.578356
488,-0.753208,1.893645,-0.390748
489,-2.223702,4.123735,-0.071897
490,-0.830297,3.043108,-0.821604
491,-0.048384,2.783545,-0.595671
492,1.571248,0.547706,-1.025852
493,0.079519,0.532905,-0.339123
494,0.756873,-0.201928,-0.395848
495,1.49512,-1.484251,-0.499983
496,1.782012,-1.719536,-0.63523
497,2.168228,-1.632947,-0.737524
498,2.674011,-2.239306,-1.467485
499,1.657292,-1.044074,0.023925
500,0.987147,-0.863433,0.106018
501,-0.098059,-0.412472,1.329642
502,-1.969675,2.692651,1.631686
503,-0.890894,1.981302,-1.649592
504,2.312746,-0.282967,1.503289
505,1.269086,0.915956,-2.892284
506,0.734493,0.65622,-2.881922
507,0.020059,0.114361,-1.117851
508,-0.125934,-0.447492,-1.307685
509,-0.182604,-0.390981,-0.95921
510,-0.411026,2.748643,-1.529054
511,-0.84007,4.443072,-0.56864
512,-1.720709,1.798823,1.539402
513,-0.044683,0.20928,2.329036
514,-1.146003,0.234344,0.350061
515,-1.371344,0.283141,-0.025361
516,-1.646507,-1.248685,1.120937
517,-1.515884,-2.060397,1.774923
518,-1.079457,-1.978912,1.203853
519,0.411187,-0.616187,0.396178
520,0.239122,-0.782155,0.76668
521,0.03265,-0.479802,0.526615
522,-0.657059,1.585433,-0.755255
523,-1.80942,3.49134,1.073311
524,-2.427567,5.185893,0.84972
525,-0.484929,3.067517,-0.999043
526,1.948306,2.571737,-0.608161
527,2.279337,1.465381,-1.695513
528,0.181975,-0.70271,-0.543794
529,0.821735,-1.013431,-0.462074
530,0.982462,-1.545392,-0.271132
531,2.102139,-1.81859,-0.662828
532,2.205402,-1.707643,-0.666596
533,2.660214,-2.417201,-0.736891
534,2.466615,-1.803554,0.160151
535,0.221175,-0.359444,0.436358
536,-0.714382,0.296846,2.351697
537,-1.357156,3.486317,0.48824
538,-0.922214,1.219077,-1.369584
539,0.769146,-0.481146,-0.386021
540,1.450975,1.795397,0.711749
541,0.342588,0.652649,-1.631822
542,-0.345543,-0.281483,1.022421
543,0.215759,-1.493088,-0.944882
544,0.407044,-1.257826,-0.458813
545,0.305682,0.961236,-0.915151
546,-0.584429,4.674182,1.7616
547,-1.460728,1.995983,1.744953
548,-0.280924,0.364763,1.056551
549,0.182736,-0.00853,1.432483
550,-1.126959,-0.049083,0.886371
551,-1.403956,-0.318254,0.811318
552,-2.030035,-1.444783,1.207705
553,-0.943792,-1.823266,0.711553
554,0.011751,-1.330694,0.419888
555,0.68822,-0.648924,0.700385
556,-0.37257,0.015352,0.111312
557,-0.546864,0.691771,-0.345191
558,-1.443528,2.699364,0.490027
559,-2.316021,4.963346,0.308621
560,-1.372874,3.596419,-0.327719
561,0.382461,2.173211,-0.547309
562,1.327368,1.131062,-0.62197
563,1.310341,0.253906,-0.736641
564,1.157305,-1.052725,-0.37048
565,1.205036,-1.485372,-0.559996
566,1.391768,-1.628797,-0.590842
567,2.172243,-2.011393,-0.943838
568,2.601383,-2.111516,-0.734357
569,2.535687,-1.929568,0.014113
570,0.665746,-0.620356,0.489276
571,-1.925011,0.86868,3.137904
572,-1.840853,2.509649,1.715972
573,-0.086323,0.723103,-0.842948
574,1.52833,2.588085,0.312638
575,1.158463,2.222855,-1.485462
576,0.311609,-0.848233,-1.803842
577,0.286166,-1.501373,-0.603819
578,-0.311515,-1.492779,0.044443
579,-0.584097,1.162215,-0.596391
580,-0.493676,5.52378,0.546932
581,-0.602019,3.852013,1.14189
582,-0.362348,0.471209,0.913256
583,-0.500692,-0.10343,0.791992
584,-0.827044,-0.255066,0.596029
585,-1.531579,-1.194075,1.322504
586,-1.765718,-1.432489,1.14375
587,-0.562484,-0.851047,0.994539
588,1.284453,-0.261566,0.750882
589,0.973171,-0.121051,0.507509
590,0.318567,-0.077311,-0.259354
591,-1.010981,1.638231,0.171667
592,-1.37813,2.355509,0.682572
593,-1.644752,3.042504,0.591927
594,-0.540301,2.607837,-0.602314
595,0.309067,2.230868,-0.418981
596,0.768815,1.225046,-0.587932
597,0.630773,0.199714,-0.389551
598,0.92493,-0.631291,-0.219982
599,1.0281,-1.198392,-0.436682
600,1.322813,-1.583856,-0.620924
601,1.894502,-1.952478,-0.664041
602,2.441689,-2.669335,-1.241902
603,2.346049,-1.726986,-0.135234
604,0.54422,-0.738323,0.28343
605,0.21502,-0.29802,1.33931
606,-1.532619,3.111306,-0.530368
607,-0.699853,0.640759,-0.209506
608,0.323629,-0.255023,-0.422942
609,1.828707,1.656864,-0.216662
610,0.668185,0.212988,-1.838068
611,0.569951,-0.120911,-1.549753
612,-0.312715,-0.221404,-0.403471
613,-0.927054,1.172088,-0.462209
614,-1.333542,2.470185,0.285038
615,-0.667953,1.083616,1.442896
616,-0.375036,0.764772,1.150435
617,0.090453,0.702417,0.977494
618,-0.655659,0.251518,0.428162
619,-1.126358,0.179278,-0.212333
620,-1.788785,-0.745763,0.570662
621,-2.561608,-1.508141,0.771161
622,-1.994842,-1.777885,1.129522
623,0.556619,-0.740268,-0.059228
624,0.713882,-0.796423,0.581781
625,-0.149173,-0.618866,-0.093161
626,-0.501378,-0.069397,-0.784817
627,-2.108884,3.443745,1.225641
628,-3.125132,6.068537,-0.064841
629,-2.11533,5.072969,-0.73405
630,0.762373,2.729087,-0.536831
631,1.307712,0.191136,-0.536851
632,1.10274,-0.549189,-0.359386
633,1.286512,-1.487498,-0.559561
634,1.49102,-1.544142,-0.677961
635,2.197067,-1.590288,-0.911878
636,2.936531,-1.987416,-1.173064
637,2.95925,-2.147298,-1.164286
638,2.132486,-1.224033,0.003655
639,-0.039397,-0.313925,1.976826
640,-1.783626,0.919813,3.662128
641,-0.874298,2.114569,-0.841757
642,0.616878,-0.101502,-1.383624
643,2.202768,0.249698,0.42207
644,1.394309,2.972725,-2.392999
645,0.246014,1.542654,-1.929019
646,-0.293836,-1.07985,-0.546499
647,-0.121946,-1.342953,-1.625137
648,-0.251623,0.378383,-1.530229
649,-0.662674,4.99293,0.273246
650,-0.916366,4.955491,2.87821
651,-0.252261,0.880399,1.106496
652,-0.459923,0.184088,1.429338
653,-0.952965,0.302023,0.702358
654,-1.350907,-0.271316,0.322505
655,-1.705668,-1.747981,1.442738
656,-1.628376,-1.951243,1.311316
657,0.228387,-0.782956,0.216491
658,0.631312,-0.685464,0.602851
659,0.517752,-0.820254,0.470782
660,-0.709122,1.059951,-0.506194
661,-1.216543,1.626634,-0.159053
662,-1.901825,2.726577,0.572157
663,-1.947794,5.009907,-0.52488
664,0.123357,2.439121,-0.820589
665,0.933973,1.810561,-0.685492
666,1.29193,-0.011619,-0.637337
667,1.23637,-0.450108,-0.450013
668,1.370725,-1.2003,-0.557257
669,1.588441,-1.387455,-0.676709
670,1.838939,-1.529472,-0.707954
671,1.987227,-1.829947,-0.792924
672,2.78826,-1.754376,0.002885
673,0.937721,-1.009508,0.233989
674,0.313554,-0.650386,0.631837
675,-1.683283,2.657036,1.258015
676,0.063509,0.209191,-1.828869
677,1.017139,-0.238203,-0.679825
678,1.085656,0.942091,-1.678634
679,0.531079,0.20904,-1.122163
680,0.208334,0.030178,0.551591
681,0.035871,-0.434213,-1.043425
682,0.043907,0.759441,-0.922283
683,-0.198462,2.228508,-1.116142
684,-0.698529,4.037154,1.679534
685,-1.237442,1.037917,0.974777
686,0.205551,0.195711,1.005199
687,-0.310444,-0.209601,0.831679
688,-1.210009,-0.098857,0.432705
689,-1.692443,-0.651428,0.89934
690,-2.056156,-1.405847,1.262439
691,-1.424692,-1.557609,1.244295
692,0.313999,-0.703392,0.313038
693,0.873822,-0.776945,0.438644
694,0.236613,-0.978865,0.411299
695,-0.510879,-0.270334,-0.486331
696,-0.918178,1.11954,-0.191995
697,-2.052146,3.229323,0.648716
698,-2.071713,4.26192,-0.175976
699,-0.374964,3.317933,-0.888929
700,0.741202,1.944561,-0.378073
701,1.440108,1.142601,-0.583722
702,1.058203,-0.700294,-0.310151
703,1.025753,-1.206504,-0.422893
704,1.032438,-1.376036,-0.472869
705,1.782811,-2.046913,-0.564124
706,2.230725,-2.420971,-0.962841
707,2.243948,-2.1933,-0.608868
708,1.069474,-1.126917,-0.085051
709,0.069103,-0.540247,1.760229
710,-1.331835,0.747853,2.930233
711,-0.82079,1.735976,-1.355226
712,0.916281,-0.454378,-0.73773
713,2.665623,-0.814917,2.135064
714,0.5587,2.607159,-4.104574
715,0.04411,1.91701,-3.162205
716,-1.125888,-0.366292,2.176752
717,-0.629764,-0.364761,-0.579771
718,-0.828837,2.17711,0.431206
719,-1.433035,4.169147,-0.60244
720,-1.04197,0.382891,0.56931
721,-0.159392,-0.448948,1.104206
722,-0.399837,-0.288159,0.582875
723,-1.205069,-0.637838,0.954961
724,-1.939761,-1.50626,0.96272
725,-1.74061,-1.545815,0.905245
726,-0.047406,-0.719228,1.099404
727,1.089964,-0.514753,0.453651
728,1.039912,-0.550328,0.621031
729,-0.030005,-0.586611,-0.832805
730,-0.862712,0.851316,-0.482421
731,-2.111364,3.933857,0.268754
732,-2.429977,5.027789,-0.23288
