,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.207109,0.101597,-0.467513
1,-0.248112,0.319607,-0.471443
2,-0.071367,0.128544,-0.462896
3,-0.046008,0.136697,-0.445167
4,-0.018528,-0.249849,-0.154326
5,-0.002292,0.103225,-0.168748
6,-0.009157,0.105005,-0.14471
7,-0.194316,0.366612,-0.117749
8,-0.187482,0.252102,-0.085849
9,-0.177834,0.035549,-0.123987
10,-0.03017,-0.006514,-0.105666
11,0.140979,0.131741,-0.050566
12,0.105379,0.156442,-0.008932
13,-0.047835,0.133573,0.068896
14,-0.047384,0.108476,0.035354
15,0.032457,0.081809,0.056063
16,0.173062,0.031819,0.090983
17,0.236982,0.037765,0.06417
18,0.259745,0.017292,0.133646
19,0.186238,0.020366,0.085301
20,0.150726,-2.30E-05,-0.025082
21,0.213164,-0.021932,0.035227
22,0.522763,0.13674,0.011049
23,0.586573,0.128977,0.036847
24,0.648722,0.052735,0.053175
25,0.447153,-0.135847,-0.240668
26,0.068194,-0.145405,-0.303451
27,0.100656,-0.533793,-0.224142
28,-0.270818,-0.309715,-0.265185
29,-0.518771,-0.400306,-0.168838
30,-0.647674,-0.516694,-0.168863
31,-0.695329,-0.552052,-0.023869
32,-0.30379,-0.428152,0.096432
33,-0.009159,-0.226888,0.098007
34,0.205387,-0.100596,0.059823
35,0.222567,-0.001613,-0.001052
36,0.090321,0.157328,0.028314
37,0.134109,0.19017,-0.003994
38,-0.001395,0.236059,-0.098732
39,-0.111215,0.152775,-0.148055
40,-0.180313,0.128069,-0.278484
41,-0.216668,0.145,-0.292563
42,-0.301393,0.279794,-0.256427
43,-0.293401,0.412531,-0.215271
44,-0.263595,0.453951,-0.204908
45,-0.259008,0.433916,-0.231907
46,-0.178599,0.274077,-0.138204
47,-0.089768,0.18779,-0.02971
48,-0.011743,0.169114,0.017762
49,0.145516,0.221037,0.197585
50,0.140734,0.113722,0.181299
51,0.190602,-0.343194,0.088461
52,0.244607,-0.892817,0.253109
53,0.085469,-0.449607,0.516105
54,-0.013494,0.127094,0.539712
55,-0.039599,0.235073,0.434902
56,0.101897,-0.628869,-0.170974
57,-0.102014,-0.685152,-0.261656
58,-0.200227,-0.454432,-0.086279
59,-0.19387,0.330011,-0.366705
60,-0.252339,0.317858,-0.378496
