,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-0.192266,-0.314548,0.140341
1,-0.317614,-0.239819,0.360218
2,-0.236401,-0.227019,0.244517
3,-0.071177,-0.187674,0.006938
4,0.123018,0.1586,-0.361207
5,0.064859,0.01538,-0.070677
6,0.0787,-0.084392,0.028291
7,0.179449,-0.063341,-0.071038
8,0.431667,0.088408,-0.286446
9,0.525107,0.09894,-0.264273
10,0.533541,0.037264,-0.061387
11,0.429846,0.399536,0.059147
12,0.253944,0.569475,-0.048527
13,0.124252,0.434139,-0.013971
14,0.24953,0.190187,0.139376
15,0.232193,-0.045458,-0.034962
16,-0.168635,0.375182,-0.160405
17,-0.332435,0.625631,-0.044654
18,-0.516213,0.708176,0.323573
19,-0.649804,0.230387,0.318212
20,-0.701809,0.140015,0.329393
21,-0.558059,0.12899,0.269354
22,-0.041531,0.033876,0.23914
23,0.006075,-0.077741,0.216531
24,0.047807,-0.384096,0.069488
25,-0.065187,-0.486677,-0.019905
26,-0.10172,-0.519648,-0.054871
27,-0.117898,-0.688905,-0.085296
28,-0.498561,-0.439255,0.08136
29,-0.537449,-0.272796,0.370044
30,-0.491504,-0.271848,0.590371
31,-0.338551,-0.348622,0.561108
32,-0.100578,-0.304961,0.463411
33,0.342262,0.254061,-0.089903
34,1.090876,1.407831,-0.95457
35,0.90643,1.088341,-0.582074
36,0.596227,-0.091939,-0.27297
37,0.32875,-0.233185,0.187049
38,-0.189387,0.168056,0.003844
39,-0.24174,0.486761,0.314049
40,-0.162445,0.919377,0.183218
41,-0.253855,0.577948,0.189688
42,-0.349947,-0.271554,0.132702
43,-0.256284,-0.546962,0.121873
44,-0.069615,-0.503953,0.383908
45,-0.046806,-0.404236,0.492318
46,-0.314662,0.113392,0.400256
47,-0.354277,-0.005046,0.305397
48,-0.131944,-0.129122,0.136531
49,0.44622,-0.041362,-0.006279
50,0.477845,-0.161016,-0.06918
51,0.161415,-0.276551,0.152291
52,-0.246271,-0.150903,0.3432
53,-0.327076,-0.07621,0.15308
54,-0.154814,-0.213733,-0.23783
55,0.014234,0.025036,-0.182625
56,-0.036446,-0.012303,-0.042315
57,0.040307,-0.118377,0.026754
58,0.389886,0.077096,-0.201411
59,0.570731,0.20728,-0.24051
60,0.67734,0.058167,-0.246097
61,0.555289,0.104733,0.058368
62,0.477033,0.322523,0.084238
63,0.210057,0.464011,0.010249
64,0.113816,0.255291,0.121957
65,0.107142,0.101536,0.060548
66,-0.06753,0.139448,-0.221997
67,-0.201974,0.7156,-0.025376
68,-0.361431,0.645131,0.385766
69,-0.469253,0.376271,0.391635
70,-0.549576,0.331346,0.305709
71,-0.600257,0.108317,0.25742
72,-0.463297,0.196937,0.206628
73,-0.044805,-0.021499,0.189593
74,0.003018,-0.035797,0.098098
75,0.110542,-0.328029,-0.020018
76,0.029932,-0.435708,-0.014357
77,-0.043549,-0.498265,-0.012999
78,-0.579685,-0.466213,0.087864
79,-0.661228,-0.461917,0.184745
80,-0.55934,-0.399964,0.484019
81,-0.457343,-0.389909,0.547046
82,-0.278582,-0.44118,0.535416
83,-0.02975,-0.337271,0.424602
84,0.579263,0.830619,-0.813627
85,1.185481,1.746552,-0.558437
86,0.762832,0.481634,-0.462452
87,0.442159,-0.162931,-0.095595
88,0.220369,-0.244975,0.234972
89,-0.254015,0.368047,0.73455
90,-0.225764,0.584681,0.707888
91,-0.051641,1.151148,0.277022
92,-0.419839,0.244786,-0.097752
93,-0.517742,-0.2461,-0.02308
94,-0.389885,-0.5875,0.218367
95,-0.145804,-0.422786,0.52515
96,-0.120735,-0.186544,0.599853
97,-0.345058,0.145768,0.392694
98,-0.13316,0.061143,0.04837
99,0.136318,-0.158756,0.111397
100,0.180908,-0.359436,-0.058552
101,0.05724,-0.310528,0.005318
102,-0.026076,-0.278239,0.05719
103,-0.030021,-0.076711,0.357886
104,0.071542,-0.053175,0.190647
105,0.289197,-0.027036,-0.295973
106,-0.131359,0.034987,-0.191707
107,-0.100028,-0.087338,-0.073224
108,0.050578,-0.225117,0.042825
109,0.352784,-0.002535,-0.063697
110,0.509868,0.082024,-0.173499
111,0.600229,-0.003841,-0.266143
112,0.55028,0.282925,-0.018464
113,0.384163,0.448909,0.009045
114,0.100642,0.592107,0.054248
115,0.302785,0.300484,0.151936
116,0.303391,-0.001895,0.015834
117,0.190599,-0.149977,-0.046742
118,-0.18295,0.300255,-0.346995
119,-0.43083,0.647003,0.188367
120,-0.543512,0.579347,0.507676
121,-0.644055,0.535756,0.225933
122,-0.508946,0.13955,0.261598
123,-0.425342,0.062804,0.323648
124,-0.042485,0.012882,0.191781
125,0.047827,-0.079366,0.082476
126,0.053501,-0.226506,0.032592
127,-0.009615,-0.392942,0.045882
128,-0.088398,-0.536227,-0.009001
129,-0.259227,-0.646609,0.073163
130,-0.529777,-0.415017,0.209968
131,-0.526096,-0.329708,0.480494
132,-0.469658,-0.351465,0.542562
133,-0.346624,-0.393042,0.549473
134,0.01752,-0.23804,0.371653
135,0.305515,0.091622,0.06849
136,0.68801,0.647137,-0.47063
137,1.236837,1.458872,-0.559137
138,0.70813,-0.072571,-0.272605
139,0.432524,-0.253497,-0.080554
140,-0.062985,0.650507,0.169364
141,-0.29296,0.819216,0.820689
142,-0.141516,0.864905,0.643322
143,-0.467285,-0.126288,0.311905
144,-0.45612,-0.500018,0.306139
145,-0.382534,-0.605562,0.272197
146,-0.325598,-0.550137,0.283184
147,-0.227695,-0.149616,0.361078
148,0.144999,0.284157,0.305914
149,0.52474,0.262448,-0.0529
150,0.204512,0.017063,0.230225
151,0.005606,-0.457915,-0.081625
152,-0.096554,-0.399142,0.121071
153,-0.113425,-0.305584,0.31759
154,0.001317,-0.045561,0.232591
155,0.058305,-0.009083,-0.054874
156,0.062507,0.006579,-0.374911
157,-0.162735,-0.041995,-0.101224
158,-0.169197,-0.094208,0.028834
159,-0.028652,-0.07198,0.152542
160,0.460411,0.092664,0.089013
161,0.583176,0.043217,-0.025475
162,0.679644,-0.090343,-0.263549
163,0.616666,0.56319,-0.062478
164,0.128724,0.622712,0.097585
165,0.286253,0.334884,0.1311
166,0.340937,-0.01041,0.006328
167,0.078638,-0.079444,-0.049868
168,-0.180244,0.415574,-0.21025
