,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,0.576995,0.25814,-0.311429
1,0.590547,0.254514,-0.315076
2,0.710239,0.058018,-0.077687
3,0.711626,-0.052739,-0.151148
4,0.7054,-0.052199,-0.144882
5,0.660534,0.276264,0.010397
6,-0.142554,0.580451,-0.39813
7,-0.321255,0.441251,-0.229576
8,-0.381351,0.190581,0.412833
9,-0.336975,0.788508,0.163373
10,-0.313083,1.003295,0.283209
11,-0.279581,1.118771,0.363771
12,-0.300699,0.244366,0.289627
13,-0.188199,-0.000941,0.374629
14,-0.068238,-0.069889,0.322945
15,0.413279,-0.214684,0.49671
16,0.250721,-0.300963,0.531331
17,-0.324987,-0.549246,0.641087
18,-0.358975,-0.624391,0.712879
19,-0.292095,-0.672687,0.713252
20,-0.307069,-0.435237,0.746492
21,-0.434158,-0.381704,0.750351
22,-0.478066,-0.406533,0.664643
23,-0.38358,-0.395205,0.184679
24,-0.296328,-0.312982,0.036432
25,-0.187415,-0.133026,-0.370867
26,0.85232,1.319393,-1.488338
27,1.111742,1.512395,-1.290462
28,0.654965,0.575323,-0.32532
29,-0.41858,-0.034645,-0.769881
30,-0.260365,0.639821,0.354626
31,0.085606,0.854993,1.675962
32,-0.579431,0.161088,0.896931
33,-1.16101,-1.061806,0.702183
34,-0.417183,-0.446874,1.111184
35,-0.079457,0.253823,1.34865
36,0.26243,0.342577,0.943525
37,0.603103,0.367147,0.684202
38,0.7475,0.454113,0.100721
39,0.422102,-0.071085,0.137149
40,0.014922,-0.060417,0.160453
41,0.008235,-0.131239,0.156764
42,-0.094382,-0.259028,-0.16753
43,-0.138339,-0.288224,-0.229001
44,-0.181847,-0.380924,0.054546
45,-0.023414,-0.308933,0.11112
46,-0.083012,-0.081258,-0.401874
47,0.058175,-0.096362,-0.473865
48,0.131886,-0.084116,-0.023031
49,0.023379,-0.014302,-0.14271
50,0.072246,0.066793,-0.278962
51,0.350981,0.082375,-0.279672
52,0.531505,0.145454,-0.256138
53,0.641727,0.164381,-0.19553
54,0.673683,-0.022081,-0.119907
55,0.66373,-3.10E-05,-0.152018
56,0.630766,0.087045,-0.21688
57,0.78669,0.192217,0.125629
58,0.554426,0.374808,0.1135
59,-0.417162,0.538438,-0.194717
60,-0.402509,0.334429,0.40386
61,-0.369527,0.803964,0.139573
62,-0.347658,1.169346,0.252708
63,-0.344466,0.834411,0.295125
64,-0.277311,0.523646,0.351115
65,0.228247,0.112913,0.242863
66,0.400076,-0.021694,0.469755
67,0.529086,-0.118422,0.545543
68,-0.240702,-0.520774,0.652455
69,-0.32429,-0.530108,0.718011
70,-0.302494,-0.558106,0.730891
71,-0.274011,-0.674545,0.755381
72,-0.251131,-0.478083,0.811605
73,-0.332363,-0.40766,0.749075
74,-0.459622,-0.382641,0.612411
75,-0.436477,-0.433841,0.368391
76,-0.409323,-0.39011,0.18266
77,-0.057967,0.290243,-1.116401
78,0.847088,1.356093,-1.471728
79,1.145069,2.209897,-1.854138
80,0.04966,-0.052167,-0.177515
81,-0.49879,-0.109014,-0.506515
82,-0.585276,0.17505,-0.182517
83,0.424848,0.80866,1.168922
84,-0.691327,-0.493706,1.251289
85,-0.673749,-0.48982,1.274038
86,-0.101349,-0.042527,1.247574
87,-0.137787,0.101218,1.220337
88,-0.078876,0.114258,1.165221
89,0.74555,0.556195,0.667638
90,0.757221,0.544888,-0.033905
91,0.691081,0.180784,-0.156706
92,0.003041,0.005832,0.128143
93,-0.039686,-0.14868,0.276611
94,-0.068674,-0.17548,0.190888
95,-0.156581,-0.334732,-0.163678
96,-0.226892,-0.362771,-0.079275
97,-0.109212,-0.322998,-0.017237
98,-0.061247,-0.100336,-0.419988
99,0.106826,-0.032638,-0.402485
100,0.11529,0.025263,-0.017874
101,-0.025012,-0.082376,-0.119063
102,0.108839,-0.034786,-0.25778
103,0.233941,0.102359,-0.402714
104,0.395472,0.167985,-0.196726
105,0.653704,0.103423,-0.305953
106,0.605568,0.097291,-0.258311
107,0.635614,-0.132994,-0.095603
108,0.512526,0.072921,-0.286485
109,0.505531,0.072026,-0.134243
110,0.219636,0.458565,-0.295317
111,-0.120211,0.462313,0.077171
112,-0.209567,0.271726,0.385533
113,-0.316641,0.613989,0.158795
114,-0.277164,1.014605,0.194573
115,-0.306126,1.138805,0.297228
116,-0.371306,0.638415,0.296269
117,-0.20772,0.076459,0.338154
118,-0.104376,0.019115,0.438192
119,0.435193,-0.189699,0.262682
120,0.265905,-0.389938,0.625703
121,0.067619,-0.445875,0.787012
122,-0.312823,-0.557425,0.727959
123,-0.383641,-0.677822,0.741293
124,-0.225558,-0.544553,0.788671
125,-0.31516,-0.430169,0.736042
126,-0.356126,-0.452076,0.652476
127,-0.444106,-0.483878,0.555802
128,-0.364698,-0.4385,0.085314
129,-0.086355,0.094638,-0.842614
130,0.180246,0.522967,-1.328723
131,0.87311,1.862023,-1.471961
132,0.102974,0.014153,-0.298352
133,-0.370352,-0.533731,-0.470472
134,-0.43034,-0.00744,0.562217
135,-0.08598,0.652739,1.583526
136,0.532233,2.802116,-0.727705
137,-0.566373,-0.758013,1.73163
138,-0.715705,-1.357138,0.632152
139,0.075253,-0.152259,1.216084
140,0.005888,0.262223,1.229586
141,0.747639,0.768082,0.410146
142,0.880766,0.678925,0.157508
143,0.701084,0.186113,0.081322
144,-0.057394,-0.132169,0.205055
145,-0.109866,-0.214853,0.222741
146,-0.208561,-0.220779,0.001126
147,-0.151704,-0.322179,-0.006833
148,-0.150324,-0.323557,-0.030056
149,0.008447,-0.416697,0.004303
150,-0.134299,0.043295,-0.719473
151,-0.062685,0.049354,-0.358817
152,0.009613,-0.011501,-0.075628
153,0.063465,-0.050173,-0.220334
154,0.208127,0.04829,-0.164068
155,0.403296,0.150002,-0.397223
156,0.456051,0.171866,-0.413753
157,0.632004,0.093832,-0.209449
158,0.620055,-0.100448,-0.09476
159,0.630352,-0.130601,-0.164364
160,0.634431,-0.129126,-0.249629
161,0.729834,0.053293,0.094703
162,0.405163,0.288999,0.104501
163,-0.023357,0.444376,-0.142282
164,-0.414916,0.531006,0.381798
165,-0.380525,0.77769,0.227723
166,-0.365999,1.00925,0.198744
167,-0.402972,1.288106,0.391322
168,-0.366158,0.50543,0.336568
169,-0.288892,0.212184,0.319874
170,0.317033,-0.093421,0.289101
171,0.644805,-0.127632,0.35271
172,0.523007,-0.188262,0.523551
173,-0.05205,-0.526758,0.824114
174,-0.361525,-0.761231,0.806049
175,-0.327003,-0.749886,0.840189
176,-0.328938,-0.527671,0.781007
177,-0.296843,-0.37531,0.807166
178,-0.326235,-0.341899,0.709358
179,-0.332566,-0.399569,0.508439
180,-0.347881,-0.454017,0.130152
181,-0.261829,-0.26211,-0.328883
182,-0.100574,0.362971,-1.118901
183,0.849985,1.562185,-1.450929
184,0.848387,1.48177,-0.657056
185,-0.001446,0.033015,-0.376898
186,-0.418942,0.27068,-0.541321
187,-0.04293,1.110802,0.517892
188,0.487863,0.884057,0.901627
189,-1.19087,-1.143771,0.717282
190,-1.261466,-1.189857,0.187043
191,-0.209251,-0.052219,1.33962
192,-0.097212,0.229332,0.921704
193,0.106087,0.38263,0.809873
194,0.930744,0.533338,0.760091
195,0.94367,0.182838,-0.067075
196,0.65778,-0.069411,-0.2466
197,-0.017326,-0.328111,0.045222
198,-0.244729,-0.27567,0.146763
199,-0.38011,-0.268984,0.080216
200,-0.37388,-0.125359,0.028214
201,-0.206632,-0.142998,-0.192526
202,-0.055611,-0.150051,-0.300688
203,0.103599,-0.115965,-0.071874
204,0.046273,-0.115838,0.001666
205,-0.019344,-0.064262,-0.009346
206,0.005576,0.103629,-0.136602
207,0.238909,0.181871,-0.323893
208,0.364254,0.06262,-0.336539
209,0.708391,0.108109,-0.218494
210,0.662819,0.016922,-0.165217
211,0.633367,-0.030608,-0.106108
212,0.561552,-0.05259,-0.309672
213,0.305005,0.053669,-0.32474
214,0.407545,0.170661,0.03521
215,0.234513,0.237511,0.079534
216,-0.135899,0.429821,0.158631
217,-0.209553,0.555949,0.532291
218,-0.193734,0.796247,0.259259
219,-0.185336,1.269182,0.258151
220,-0.214256,1.440957,0.334347
221,-0.297313,0.411116,0.20388
222,-0.31454,0.014491,0.318265
223,0.178855,-0.196885,0.468733
224,0.566792,-0.197939,0.457117
225,0.330145,-0.448721,0.683001
226,-0.085339,-0.63583,0.820354
227,-0.357789,-0.771487,0.83446
228,-0.426499,-0.661588,0.82285
229,-0.353838,-0.467308,0.802117
230,-0.312526,-0.33549,0.792595
231,-0.38362,-0.291503,0.618017
232,-0.422032,-0.327783,0.491844
233,-0.354773,-0.368466,0.166075
234,-0.028888,0.3651,-1.26708
235,0.475212,0.755772,-1.411082
236,1.255329,2.40926,-1.834267
237,-0.016758,-0.256949,-0.376565
238,-0.276591,-0.523149,-0.488354
239,-0.862841,-0.049902,0.236415
240,0.142552,1.051908,1.071823
241,0.440538,1.669172,0.713161
242,-0.81891,-0.964609,1.446094
243,-0.91384,-1.287024,0.949553
244,-0.323335,-0.480443,1.100877
245,-0.070248,0.30656,0.964557
246,0.204977,0.461258,0.856073
247,0.92616,0.700558,0.386435
248,0.717149,0.149243,0.099215
249,0.234565,-0.122416,-0.03422
250,0.01646,-0.18511,-0.06325
251,-0.166423,-0.395439,0.35479
252,-0.338234,-0.274135,0.075978
253,-0.334525,-0.310725,0.107937
254,-0.051475,-0.055674,-0.362849
255,-0.010406,0.072484,-0.763798
256,0.087743,0.023413,-0.299301
257,0.067359,-0.097885,-0.095364
258,-0.026279,-0.086766,-0.164016
259,0.034779,-0.098247,-0.124929
260,0.254987,0.008346,-0.2253
261,0.501174,0.137757,-0.310853
262,0.563008,0.17259,-0.279131
263,0.541076,0.059296,-0.057714
264,0.6612,-0.098419,-0.144778
265,0.657668,-0.097454,-0.142828
266,0.798808,0.101916,0.221504
267,0.672775,0.160488,0.264446
268,-0.116391,0.630898,-0.062904
269,-0.666883,0.638985,0.226508
270,-0.565711,0.476391,0.419194
271,-0.272515,0.64897,0.123997
272,-0.144595,1.041817,0.18945
273,0.038165,1.168174,0.467756
274,-0.081786,0.325972,0.130774
275,0.005239,0.043076,0.360863
276,0.2621,-0.17516,0.481041
277,0.299804,-0.119124,0.522411
278,0.022072,-0.23299,0.602269
279,-0.178214,-0.439892,0.758608
280,-0.241811,-0.657701,0.864881
281,-0.310401,-0.805311,0.819976
282,-0.315242,-0.523878,0.802046
283,-0.324678,-0.409092,0.793158
284,-0.384458,-0.357385,0.673733
285,-0.38163,-0.292148,0.310292
286,-0.375578,-0.273017,0.129969
287,-0.195392,0.022521,-0.803631
288,0.937566,1.572875,-1.433556
289,1.100759,2.021272,-1.639371
290,0.371481,0.347175,-0.400906
291,-0.460144,-0.507704,-0.498221
292,-0.509446,-0.302104,-0.249761
293,-0.17595,-0.000904,0.96653
294,0.618756,2.506678,-0.659036
295,0.075776,1.740844,0.838825
296,-1.158637,-1.138372,0.691596
297,-0.938977,-0.983141,0.594238
298,-0.410395,0.033626,1.248374
299,0.03776,0.463443,0.82194
300,0.283223,0.537461,0.835241
301,0.900249,0.635594,0.447659
302,0.977119,-0.051202,0.112527
303,0.273992,-0.451618,-0.27144
304,-0.031112,-0.441926,-0.25657
305,-0.318217,-0.382497,0.142473
306,-0.251021,-0.281747,0.133601
307,-0.20331,-0.111928,-0.061069
308,-0.121195,0.095321,-0.569276
309,0.087524,0.002637,-0.349662
310,0.149947,-0.133013,-0.072063
311,0.083485,-0.143999,-0.039018
312,-0.013095,-0.083263,0.020496
313,0.033694,0.012553,-0.079968
314,0.246948,0.096424,-0.343923
315,0.563654,0.124808,-0.165031
316,0.647342,0.070354,-0.13498
317,0.624436,-0.089983,-0.057797
318,0.556802,0.039303,-0.331448
319,0.546637,0.04325,-0.330237
320,0.423241,0.270926,0.03898
321,0.271519,0.260749,-0.110979
322,0.08017,0.326382,0.040411
323,-0.138532,0.553885,0.559215
324,-0.219729,0.609701,0.37701
325,-0.070544,0.81338,0.215536
326,-0.094913,0.988164,0.367217
327,-0.016729,1.137611,0.357951
328,-0.218645,0.246357,0.184857
329,-0.246983,-0.030585,0.455052
330,0.042865,-0.144749,0.580954
331,0.128698,-0.143398,0.609946
332,0.110796,-0.305327,0.719993
333,-0.129009,-0.74897,0.855939
334,-0.256753,-0.858378,0.875354
335,-0.380998,-0.734822,0.868474
336,-0.420026,-0.4745,0.827859
337,-0.42762,-0.448277,0.756366
338,-0.50434,-0.355893,0.495499
339,-0.286668,-0.255314,0.198418
340,-0.194238,-0.073938,-0.369701
341,0.943705,1.650911,-1.66852
342,0.86987,1.454613,-1.23353
343,0.031213,-0.292916,-0.272165
344,-0.428216,-0.545719,-0.655829
345,-0.357845,0.061604,-0.183137
346,0.445132,1.206484,1.440929
347,0.065301,1.048262,0.523996
348,-1.273248,-1.167648,1.293195
349,-0.79279,-0.883333,0.605371
350,-0.161025,0.184911,1.454135
351,-0.012273,0.499115,0.932409
352,0.511825,0.516508,0.626744
353,1.216678,0.612595,0.211727
354,0.374711,-0.060728,0.124069
355,0.131795,-0.168517,0.155888
356,-0.000119,-0.214654,0.047371
357,-0.076758,-0.202141,-0.059079
358,-0.145396,-0.21471,-0.08428
359,-0.152251,-0.29359,0.066074
360,-0.099481,-0.31125,0.124956
361,-0.220397,-0.242898,-0.348651
362,-0.12715,0.002033,-0.446242
363,0.136885,-0.163717,0.076653
364,0.037099,-0.049301,-0.060075
365,0.031058,0.006639,-0.206021
366,0.206703,0.172241,-0.349164
367,0.226272,0.167254,-0.365967
368,0.741725,-0.020236,-0.239174
369,0.689257,-0.030741,0.034687
370,0.674515,-0.157737,-0.073858
371,0.529066,-0.047362,-0.264353
372,0.382467,0.245654,-0.124362
373,0.36953,0.228715,0.101264
374,-0.055273,0.386527,0.14482
375,-0.28211,0.639749,0.208466
376,-0.14133,0.64401,0.184374
377,-0.044485,0.741651,0.342869
378,-0.034797,1.265988,0.430236
379,-0.050461,1.039087,0.371201
380,-0.167429,0.284914,0.327065
381,-0.159237,-0.109244,0.45814
382,0.025084,-0.138624,0.532326
383,0.214211,-0.178118,0.512827
384,0.033657,-0.329983,0.677367
385,-0.220769,-0.607848,0.848245
386,-0.371622,-0.861014,0.904001
387,-0.38734,-0.9224,0.890915
388,-0.427973,-0.403835,0.858847
389,-0.453393,-0.290358,0.789772
390,-0.51502,-0.22924,0.562982
391,-0.41368,-0.284147,0.288445
392,-0.192277,-0.069094,-0.250296
393,0.296099,0.739576,-1.305882
394,0.950602,1.690697,-1.48405
395,0.378908,0.041423,-0.32221
396,0.119684,-0.229523,-0.281647
397,-0.044054,-0.472166,-0.508345
398,-0.201741,0.152209,0.730364
399,0.120988,0.906171,1.238646
400,0.256975,2.058766,-0.116404
401,-0.979302,-0.77436,1.272427
402,-0.847649,-1.027348,0.749492
403,-0.159127,0.006575,1.398651
404,-0.085278,0.267191,1.069565
405,0.737985,0.519849,0.76934
406,1.131498,0.790613,0.332563
